Course_ID,Course_Name,Category,Duration (hours),Enrolled_Students,Completion_Rate (%),Platform,Price ($),Rating (out of 5),Revenue ($),Cost_Per_Student ($),Difficulty_Level,Completion_Status
6233,Course_6233,Technology,69,313,93.74,LinkedIn Learning,141.87,4.45,44405.31,0.45,Long,High
6234,Course_6234,Technology,42,229,77.29,Udemy,174.95,3.98,40063.55,0.76,Medium,High
6235,Course_6235,AI,39,3462,73.03,Coursera,19.46,3.65,67370.52,0.01,Medium,High
6236,Course_6236,Technology,61,2702,79.89,edX,42.43,3.23,114645.86,0.02,Long,High
6237,Course_6237,Data Science,74,1658,52.65,LinkedIn Learning,27.02,3.32,44799.16,0.02,Long,Moderate
6238,Course_6238,Programming,51,3611,59.65,edX,123.27,4.02,445127.97,0.03,Long,Moderate
6239,Course_6239,Business,67,454,69.44,edX,185.13,4.3,84049.02,0.41,Long,Moderate
6240,Course_6240,Data Science,69,4580,96.99,Coursera,128.25,3.25,587385.0,0.03,Long,High
6241,Course_6241,AI,49,4491,77.6,LinkedIn Learning,138.64,4.87,622632.24,0.03,Medium,High
6242,Course_6242,Design,64,577,96.16,edX,137.64,4.07,79418.28,0.24,Long,High
6243,Course_6243,Business,45,3173,75.72,edX,189.57,4.03,601505.61,0.06,Medium,High
6244,Course_6244,Data Science,63,3449,81.33,edX,63.41,3.22,218701.09,0.02,Long,High
6245,Course_6245,AI,47,3310,85.6,edX,76.85,3.88,254373.5,0.02,Medium,High
6246,Course_6246,Marketing,85,1616,60.53,edX,167.04,3.28,269936.64,0.1,Long,Moderate
6247,Course_6247,Marketing,34,4294,81.79,LinkedIn Learning,12.66,4.77,54362.04,0.0,Medium,High
6248,Course_6248,Office Tools,33,2887,54.79,edX,66.74,4.98,192678.38,0.02,Medium,Moderate
6249,Course_6249,Programming,59,1611,73.31,Coursera,186.99,4.86,301240.89,0.12,Long,High
6250,Course_6250,AI,82,4974,74.26,LinkedIn Learning,70.77,4.4,352009.98,0.01,Long,High
6251,Course_6251,Data Science,57,1665,87.48,LinkedIn Learning,76.77,3.57,127822.05,0.05,Long,High
6252,Course_6252,Data Science,12,1441,59.63,Coursera,131.22,4.06,189088.02,0.09,Short,Moderate
6253,Course_6253,Finance,22,3766,50.56,edX,77.61,4.76,292279.26,0.02,Medium,Moderate
6254,Course_6254,Business,74,2481,69.44,Coursera,164.09,3.57,407107.29,0.07,Long,Moderate
6255,Course_6255,Office Tools,51,132,81.64,Udemy,173.25,4.71,22869.0,1.31,Long,High
6256,Course_6256,Data Science,48,4967,96.86,edX,157.93,3.3,784438.31,0.03,Medium,High
6257,Course_6257,Data Science,64,3247,77.55,Udemy,57.24,3.94,185858.28,0.02,Long,High
6258,Course_6258,AI,57,218,57.94,edX,106.3,3.71,23173.4,0.49,Long,Moderate
6259,Course_6259,Office Tools,13,944,54.59,edX,169.47,4.67,159979.68,0.18,Short,Moderate
6260,Course_6260,Data Science,28,3584,93.49,Coursera,10.85,3.46,38886.4,0.0,Medium,High
6261,Course_6261,AI,65,2536,65.02,LinkedIn Learning,133.31,4.03,338074.16,0.05,Long,Moderate
6262,Course_6262,AI,64,3361,96.36,LinkedIn Learning,140.28,3.07,471481.08,0.04,Long,High
6263,Course_6263,Technology,98,4348,64.07,LinkedIn Learning,145.07,4.99,630764.36,0.03,Long,Moderate
6264,Course_6264,Data Science,44,2533,56.71,Udemy,41.28,3.13,104562.24,0.02,Medium,Moderate
6265,Course_6265,Technology,32,2771,85.16,Udemy,90.18,4.31,249888.78,0.03,Medium,High
6266,Course_6266,Finance,83,2479,75.66,LinkedIn Learning,59.91,3.54,148516.89,0.02,Long,High
6267,Course_6267,Design,75,1948,64.91,LinkedIn Learning,180.77,3.64,352139.96,0.09,Long,Moderate
6268,Course_6268,Programming,50,1884,86.88,Udemy,129.26,4.03,243525.84,0.07,Medium,High
6269,Course_6269,Office Tools,43,2316,57.21,edX,142.29,4.24,329543.64,0.06,Medium,Moderate
6270,Course_6270,Business,89,3597,92.24,Udemy,190.84,4.98,686451.48,0.05,Long,High
6271,Course_6271,Programming,86,2283,82.46,edX,35.0,3.15,79905.0,0.02,Long,High
6272,Course_6272,Technology,75,4402,91.9,edX,77.17,3.63,339702.34,0.02,Long,High
6273,Course_6273,Marketing,51,520,79.59,LinkedIn Learning,101.56,4.0,52811.2,0.2,Long,High
6274,Course_6274,Business,93,4218,68.34,Udemy,114.57,4.4,483256.26,0.03,Long,Moderate
6275,Course_6275,Data Science,36,1718,80.0,Coursera,66.51,4.03,114264.18,0.04,Medium,High
6276,Course_6276,Marketing,95,1966,98.18,edX,148.84,3.14,292619.44,0.08,Long,High
6277,Course_6277,Technology,31,3852,62.73,edX,166.61,3.63,641781.72,0.04,Medium,Moderate
6278,Course_6278,Finance,21,3400,93.06,edX,127.41,4.85,433194.0,0.04,Medium,High
6279,Course_6279,Programming,68,4115,69.91,edX,138.26,3.87,568939.9,0.03,Long,Moderate
6280,Course_6280,Design,39,1307,53.11,Udemy,41.21,3.36,53861.47,0.03,Medium,Moderate
6281,Course_6281,Office Tools,20,2309,80.76,Udemy,68.19,3.75,157450.71,0.03,Medium,High
6282,Course_6282,Programming,23,4578,51.03,Udemy,157.41,3.74,720622.98,0.03,Medium,Moderate
6283,Course_6283,Office Tools,98,2630,96.39,LinkedIn Learning,106.54,3.3,280200.2,0.04,Long,High
6284,Course_6284,Finance,99,4778,69.22,LinkedIn Learning,186.96,3.3,893294.88,0.04,Long,Moderate
6285,Course_6285,Programming,91,3987,53.68,edX,192.89,4.05,769052.43,0.05,Long,Moderate
6286,Course_6286,Technology,64,3945,97.03,Udemy,27.02,3.5,106593.9,0.01,Long,High
6287,Course_6287,Office Tools,96,1549,57.75,edX,194.25,4.61,300893.25,0.13,Long,Moderate
6288,Course_6288,Office Tools,18,367,90.17,LinkedIn Learning,138.53,4.83,50840.51,0.38,Short,High
6289,Course_6289,Design,85,473,91.87,Coursera,156.69,3.26,74114.37,0.33,Long,High
6290,Course_6290,Technology,15,2186,50.09,Udemy,165.77,3.91,362373.22,0.08,Short,Moderate
6291,Course_6291,Data Science,93,242,84.4,Udemy,166.83,3.54,40372.86,0.69,Long,High
6292,Course_6292,Finance,45,4873,72.76,Coursera,108.72,3.16,529792.56,0.02,Medium,High
6293,Course_6293,Marketing,75,3637,82.83,Udemy,50.83,4.23,184868.71,0.01,Long,High
6294,Course_6294,Office Tools,97,2779,53.16,Coursera,93.34,3.35,259391.86,0.03,Long,Moderate
6295,Course_6295,Technology,62,4758,51.48,edX,113.08,3.93,538034.64,0.02,Long,Moderate
6296,Course_6296,Marketing,44,724,50.15,edX,87.02,3.5,63002.48,0.12,Medium,Moderate
6297,Course_6297,Finance,95,2689,54.51,Udemy,38.95,3.54,104736.55,0.01,Long,Moderate
6298,Course_6298,Marketing,85,413,93.69,edX,88.75,3.83,36653.75,0.21,Long,High
6299,Course_6299,Marketing,51,4933,68.35,edX,86.63,4.73,427345.79,0.02,Long,Moderate
6300,Course_6300,Technology,25,1391,76.63,edX,42.88,3.81,59646.08,0.03,Medium,High
6301,Course_6301,Programming,42,1807,92.05,Coursera,130.73,4.0,236229.11,0.07,Medium,High
6302,Course_6302,Technology,25,4826,87.63,edX,129.74,3.61,626125.24,0.03,Medium,High
6303,Course_6303,Design,78,3272,52.97,LinkedIn Learning,138.27,4.43,452419.44,0.04,Long,Moderate
6304,Course_6304,AI,14,3157,77.48,Udemy,51.73,4.06,163311.61,0.02,Short,High
6305,Course_6305,Business,42,4227,72.43,edX,165.12,3.76,697962.24,0.04,Medium,High
6306,Course_6306,AI,84,2153,67.46,LinkedIn Learning,145.84,4.94,313993.52,0.07,Long,Moderate
6307,Course_6307,Programming,46,3885,57.12,edX,59.07,4.86,229486.95,0.02,Medium,Moderate
6308,Course_6308,Marketing,78,4984,73.82,Udemy,69.65,4.45,347135.6,0.01,Long,High
6309,Course_6309,Programming,59,2563,91.32,edX,74.1,4.57,189918.3,0.03,Long,High
6310,Course_6310,Data Science,90,3892,74.68,LinkedIn Learning,55.67,3.61,216667.64,0.01,Long,High
6311,Course_6311,Programming,45,3301,76.79,Coursera,195.89,4.36,646632.89,0.06,Medium,High
6312,Course_6312,Design,19,2567,60.52,Udemy,76.94,4.47,197504.98,0.03,Short,Moderate
6313,Course_6313,Business,48,185,94.36,Udemy,143.07,3.96,26467.95,0.77,Medium,High
6314,Course_6314,Technology,25,3782,85.49,Udemy,166.18,3.33,628492.76,0.04,Medium,High
6315,Course_6315,Technology,22,3281,74.24,Udemy,183.25,4.44,601243.25,0.06,Medium,High
6316,Course_6316,Marketing,66,3157,70.02,Coursera,27.72,4.79,87512.04,0.01,Long,High
6317,Course_6317,Data Science,78,4396,83.26,Coursera,148.24,4.74,651663.04,0.03,Long,High
6318,Course_6318,Design,75,1043,77.92,Coursera,58.83,3.54,61359.69,0.06,Long,High
6319,Course_6319,Design,24,4087,89.91,Udemy,199.74,4.88,816337.38,0.05,Medium,High
6320,Course_6320,Design,33,3230,66.01,Udemy,118.42,3.39,382496.6,0.04,Medium,Moderate
6321,Course_6321,Marketing,40,4424,95.99,LinkedIn Learning,75.91,3.28,335825.84,0.02,Medium,High
6322,Course_6322,Office Tools,20,4492,53.26,edX,34.48,4.27,154884.16,0.01,Medium,Moderate
6323,Course_6323,Finance,52,1453,78.89,Udemy,143.58,4.47,208621.74,0.1,Long,High
6324,Course_6324,Marketing,44,1943,62.86,Udemy,57.1,3.57,110945.3,0.03,Medium,Moderate
6325,Course_6325,Technology,87,2433,74.31,LinkedIn Learning,85.25,4.34,207413.25,0.04,Long,High
6326,Course_6326,Finance,97,941,71.77,edX,83.23,4.88,78319.43,0.09,Long,High
6327,Course_6327,Marketing,19,457,94.87,Coursera,97.91,4.45,44744.87,0.21,Short,High
6328,Course_6328,Business,51,259,58.94,LinkedIn Learning,54.16,4.82,14027.44,0.21,Long,Moderate
6329,Course_6329,Office Tools,16,1511,58.55,edX,62.06,4.27,93772.66,0.04,Short,Moderate
6330,Course_6330,Office Tools,24,2220,55.46,LinkedIn Learning,139.29,3.25,309223.8,0.06,Medium,Moderate
6331,Course_6331,Marketing,65,4396,67.66,edX,127.22,4.36,559259.12,0.03,Long,Moderate
6332,Course_6332,Design,41,3931,76.81,edX,101.54,4.28,399153.74,0.03,Medium,High
6333,Course_6333,Data Science,51,1919,81.41,Coursera,136.11,3.74,261195.09,0.07,Long,High
6334,Course_6334,Marketing,80,3701,96.11,edX,100.64,3.48,372468.64,0.03,Long,High
6335,Course_6335,Data Science,11,3733,92.76,Udemy,94.52,3.04,352843.16,0.03,Short,High
6336,Course_6336,Business,46,4189,74.03,edX,62.0,3.98,259718.0,0.01,Medium,High
6337,Course_6337,Technology,44,3660,89.21,Udemy,64.99,4.2,237863.4,0.02,Medium,High
6338,Course_6338,Business,88,1762,59.93,Udemy,171.1,3.38,301478.2,0.1,Long,Moderate
6339,Course_6339,AI,30,1211,67.82,LinkedIn Learning,165.9,4.55,200904.9,0.14,Medium,Moderate
6340,Course_6340,Finance,87,1041,86.88,Udemy,170.53,3.34,177521.73,0.16,Long,High
6341,Course_6341,Office Tools,89,3589,67.5,edX,66.99,4.69,240427.11,0.02,Long,Moderate
6342,Course_6342,Programming,10,4427,98.89,LinkedIn Learning,10.23,3.69,45288.21,0.0,Short,High
6343,Course_6343,Design,67,3517,50.97,Udemy,150.82,4.23,530433.94,0.04,Long,Moderate
6344,Course_6344,Business,37,676,96.05,Udemy,25.03,4.09,16920.28,0.04,Medium,High
6345,Course_6345,Data Science,90,3397,63.79,edX,164.85,3.79,559995.45,0.05,Long,Moderate
6346,Course_6346,Finance,89,4550,96.96,LinkedIn Learning,122.44,4.01,557102.0,0.03,Long,High
6347,Course_6347,Marketing,19,907,79.89,edX,140.47,3.97,127406.29,0.15,Short,High
6348,Course_6348,Finance,69,3650,67.49,Udemy,73.52,3.39,268348.0,0.02,Long,Moderate
6349,Course_6349,Business,18,1359,75.69,Udemy,138.2,3.5,187813.8,0.1,Short,High
6350,Course_6350,Design,78,3012,83.62,edX,153.76,3.07,463125.12,0.05,Long,High
6351,Course_6351,Marketing,67,2517,97.87,Coursera,67.25,4.93,169268.25,0.03,Long,High
6352,Course_6352,Technology,97,3374,99.85,Coursera,123.17,3.45,415575.58,0.04,Long,High
6353,Course_6353,Design,12,2143,92.51,edX,138.27,3.11,296312.61,0.06,Short,High
6354,Course_6354,AI,71,4232,66.07,edX,12.54,4.0,53069.28,0.0,Long,Moderate
6355,Course_6355,AI,22,4049,80.42,Udemy,54.93,3.26,222411.57,0.01,Medium,High
6356,Course_6356,Business,30,2144,67.06,edX,143.4,3.67,307449.6,0.07,Medium,Moderate
6357,Course_6357,Design,69,2401,77.07,Udemy,192.29,3.38,461688.29,0.08,Long,High
6358,Course_6358,Office Tools,50,3868,62.82,Udemy,49.68,4.32,192162.24,0.01,Medium,Moderate
6359,Course_6359,Programming,72,4616,54.09,Coursera,95.93,3.45,442812.88,0.02,Long,Moderate
6360,Course_6360,Design,69,987,78.27,LinkedIn Learning,112.61,3.9,111146.07,0.11,Long,High
6361,Course_6361,Design,46,4733,59.89,Udemy,181.86,4.08,860743.38,0.04,Medium,Moderate
6362,Course_6362,Finance,98,2053,98.5,LinkedIn Learning,88.79,3.75,182285.87,0.04,Long,High
6363,Course_6363,Office Tools,97,3372,63.72,edX,13.95,4.43,47039.4,0.0,Long,Moderate
6364,Course_6364,Office Tools,93,3416,73.1,Udemy,49.98,3.2,170731.68,0.01,Long,High
6365,Course_6365,AI,56,1632,99.61,Udemy,93.08,4.48,151906.56,0.06,Long,High
6366,Course_6366,AI,22,1940,91.47,Coursera,166.22,3.96,322466.8,0.09,Medium,High
6367,Course_6367,Marketing,25,1518,86.57,Udemy,59.63,3.33,90518.34,0.04,Medium,High
6368,Course_6368,Design,19,1431,68.77,edX,184.34,3.03,263790.54,0.13,Short,Moderate
6369,Course_6369,Design,76,1807,65.46,Udemy,106.78,3.69,192951.46,0.06,Long,Moderate
6370,Course_6370,Data Science,90,2787,75.66,Coursera,154.94,3.7,431817.78,0.06,Long,High
6371,Course_6371,Office Tools,65,1454,81.67,Udemy,180.93,3.43,263072.22,0.12,Long,High
6372,Course_6372,Technology,62,1730,58.57,Coursera,84.77,3.37,146652.1,0.05,Long,Moderate
6373,Course_6373,Business,22,229,92.77,LinkedIn Learning,182.27,4.33,41739.83,0.8,Medium,High
6374,Course_6374,Business,93,2028,95.12,LinkedIn Learning,29.17,4.59,59156.76,0.01,Long,High
6375,Course_6375,Office Tools,25,3336,56.88,Coursera,194.57,4.96,649085.52,0.06,Medium,Moderate
6376,Course_6376,Data Science,35,1759,66.09,LinkedIn Learning,27.85,4.83,48988.15,0.02,Medium,Moderate
6377,Course_6377,Business,77,4802,71.77,Udemy,117.65,3.57,564955.3,0.02,Long,High
6378,Course_6378,Technology,87,1946,98.42,LinkedIn Learning,57.87,4.36,112615.02,0.03,Long,High
6379,Course_6379,Business,25,2366,77.43,edX,96.08,3.08,227325.28,0.04,Medium,High
6380,Course_6380,Finance,62,1718,96.22,edX,152.64,4.35,262235.52,0.09,Long,High
6381,Course_6381,Design,59,4526,96.18,Coursera,182.19,4.79,824591.94,0.04,Long,High
6382,Course_6382,Programming,65,3020,57.81,edX,162.44,4.88,490568.8,0.05,Long,Moderate
6383,Course_6383,Finance,31,1770,89.63,Udemy,197.06,4.71,348796.2,0.11,Medium,High
6384,Course_6384,AI,79,3971,65.32,LinkedIn Learning,196.39,3.22,779864.69,0.05,Long,Moderate
6385,Course_6385,Programming,14,4493,52.76,edX,91.16,3.56,409581.88,0.02,Short,Moderate
6386,Course_6386,Design,87,4037,96.18,LinkedIn Learning,82.56,3.62,333294.72,0.02,Long,High
6387,Course_6387,Office Tools,58,4907,72.99,Coursera,195.11,3.55,957404.77,0.04,Long,High
6388,Course_6388,Office Tools,56,1925,72.94,edX,162.18,4.98,312196.5,0.08,Long,High
6389,Course_6389,Technology,16,3893,84.0,edX,15.43,3.89,60068.99,0.0,Short,High
6390,Course_6390,AI,52,2437,77.17,Coursera,130.54,4.37,318125.98,0.05,Long,High
6391,Course_6391,Technology,28,1240,94.86,LinkedIn Learning,163.37,3.71,202578.8,0.13,Medium,High
6392,Course_6392,Marketing,93,3387,75.96,Udemy,128.51,3.62,435263.37,0.04,Long,High
6393,Course_6393,Finance,38,3307,82.36,Udemy,146.05,4.84,482987.35,0.04,Medium,High
6394,Course_6394,Data Science,32,1083,54.69,edX,192.85,4.03,208856.55,0.18,Medium,Moderate
6395,Course_6395,Office Tools,25,3441,73.47,LinkedIn Learning,50.08,4.88,172325.28,0.01,Medium,High
6396,Course_6396,Business,19,405,79.09,LinkedIn Learning,13.48,4.53,5459.4,0.03,Short,High
6397,Course_6397,Finance,43,4909,83.01,Coursera,85.82,4.07,421290.38,0.02,Medium,High
6398,Course_6398,Technology,61,1324,77.74,LinkedIn Learning,54.02,3.31,71522.48,0.04,Long,High
6399,Course_6399,AI,21,1353,95.54,Udemy,197.28,4.13,266919.84,0.15,Medium,High
6400,Course_6400,Technology,77,745,75.69,edX,54.52,4.8,40617.4,0.07,Long,High
6401,Course_6401,Data Science,11,994,56.78,Coursera,123.42,3.16,122679.48,0.12,Short,Moderate
6402,Course_6402,Finance,13,583,96.77,LinkedIn Learning,43.07,4.06,25109.81,0.07,Short,High
6403,Course_6403,Design,77,1216,53.94,Coursera,197.0,4.41,239552.0,0.16,Long,Moderate
6404,Course_6404,Design,35,2444,70.23,edX,83.29,4.82,203560.76,0.03,Medium,High
6405,Course_6405,Finance,83,3838,71.76,edX,198.59,4.44,762188.42,0.05,Long,High
6406,Course_6406,Marketing,99,2637,70.96,edX,100.04,4.87,263805.48,0.04,Long,High
6407,Course_6407,Finance,83,1983,67.45,Udemy,140.7,4.42,279008.1,0.07,Long,Moderate
6408,Course_6408,Programming,79,2522,76.92,edX,111.82,4.09,282010.04,0.04,Long,High
6409,Course_6409,Marketing,13,3220,92.95,edX,60.02,3.99,193264.4,0.02,Short,High
6410,Course_6410,Marketing,80,1219,93.18,LinkedIn Learning,134.21,4.72,163601.99,0.11,Long,High
6411,Course_6411,Marketing,13,2600,98.41,Coursera,162.61,4.08,422786.0,0.06,Short,High
6412,Course_6412,Technology,70,236,52.54,LinkedIn Learning,51.61,3.31,12179.96,0.22,Long,Moderate
6413,Course_6413,Programming,71,1027,76.03,Udemy,138.45,4.92,142188.15,0.13,Long,High
6414,Course_6414,Marketing,94,4935,64.75,Udemy,195.25,3.86,963558.75,0.04,Long,Moderate
6415,Course_6415,Business,20,4886,57.68,Coursera,149.35,3.9,729724.1,0.03,Medium,Moderate
6416,Course_6416,Finance,93,1933,99.17,edX,119.05,4.64,230123.65,0.06,Long,High
6417,Course_6417,Marketing,75,1167,75.64,LinkedIn Learning,144.69,4.7,168853.23,0.12,Long,High
6418,Course_6418,Office Tools,37,1786,89.4,edX,19.09,4.77,34094.74,0.01,Medium,High
6419,Course_6419,Data Science,63,2825,92.6,edX,21.13,4.27,59692.25,0.01,Long,High
6420,Course_6420,AI,52,2941,80.16,Udemy,41.76,3.71,122816.16,0.01,Long,High
6421,Course_6421,Data Science,21,1734,55.34,Coursera,26.11,4.48,45274.74,0.02,Medium,Moderate
6422,Course_6422,Office Tools,70,4977,58.13,edX,133.86,4.71,666221.22,0.03,Long,Moderate
6423,Course_6423,AI,35,1043,93.54,Udemy,60.46,3.61,63059.78,0.06,Medium,High
6424,Course_6424,Finance,68,290,78.88,edX,152.23,3.72,44146.7,0.52,Long,High
6425,Course_6425,Business,46,4138,63.12,Udemy,134.66,3.81,557223.08,0.03,Medium,Moderate
6426,Course_6426,Technology,42,4084,99.89,Udemy,103.97,3.27,424613.48,0.03,Medium,High
6427,Course_6427,Business,59,3887,56.77,Udemy,151.08,3.06,587247.96,0.04,Long,Moderate
6428,Course_6428,AI,59,4929,95.79,edX,162.18,4.58,799385.22,0.03,Long,High
6429,Course_6429,Finance,91,3284,68.72,edX,78.48,3.05,257728.32,0.02,Long,Moderate
6430,Course_6430,Data Science,89,1949,78.99,LinkedIn Learning,194.94,4.67,379938.06,0.1,Long,High
6431,Course_6431,Office Tools,35,4586,59.21,Udemy,199.64,3.2,915549.04,0.04,Medium,Moderate
6432,Course_6432,Office Tools,64,2718,89.68,LinkedIn Learning,172.34,3.55,468420.12,0.06,Long,High
6433,Course_6433,Marketing,63,4822,76.65,Coursera,118.97,3.26,573673.34,0.02,Long,High
6434,Course_6434,Finance,67,890,64.35,LinkedIn Learning,117.87,4.06,104904.3,0.13,Long,Moderate
6435,Course_6435,Design,38,4798,90.62,LinkedIn Learning,172.03,3.63,825399.94,0.04,Medium,High
6436,Course_6436,Marketing,68,130,64.55,LinkedIn Learning,50.26,4.18,6533.8,0.39,Long,Moderate
6437,Course_6437,Data Science,36,2992,55.27,Coursera,45.51,3.05,136165.92,0.02,Medium,Moderate
6438,Course_6438,AI,90,2386,75.25,Udemy,74.01,4.11,176587.86,0.03,Long,High
6439,Course_6439,Data Science,32,2558,78.23,Coursera,67.33,4.11,172230.14,0.03,Medium,High
6440,Course_6440,Finance,95,2042,67.91,edX,132.22,3.83,269993.24,0.06,Long,Moderate
6441,Course_6441,Technology,60,2923,51.15,LinkedIn Learning,172.96,4.14,505562.08,0.06,Long,Moderate
6442,Course_6442,Programming,61,4412,82.37,Udemy,177.01,4.48,780968.12,0.04,Long,High
6443,Course_6443,Data Science,49,3056,98.13,Coursera,70.59,3.84,215723.04,0.02,Medium,High
6444,Course_6444,Business,35,3797,84.93,Udemy,60.64,3.93,230250.08,0.02,Medium,High
6445,Course_6445,Data Science,37,504,97.85,edX,114.94,4.75,57929.76,0.23,Medium,High
6446,Course_6446,Design,72,1703,89.13,Udemy,30.83,4.94,52503.49,0.02,Long,High
6447,Course_6447,Business,30,1011,97.14,LinkedIn Learning,148.24,4.53,149870.64,0.15,Medium,High
6448,Course_6448,Office Tools,83,591,72.19,edX,120.55,3.33,71245.05,0.2,Long,High
6449,Course_6449,Business,96,3984,96.57,edX,157.08,3.32,625806.72,0.04,Long,High
6450,Course_6450,Office Tools,87,448,73.95,edX,161.04,3.65,72145.92,0.36,Long,High
6451,Course_6451,Business,88,3508,84.93,Udemy,67.33,3.58,236193.64,0.02,Long,High
6452,Course_6452,Technology,53,3499,78.99,edX,111.6,3.23,390488.4,0.03,Long,High
6453,Course_6453,Office Tools,29,4010,73.39,LinkedIn Learning,46.89,3.34,188028.9,0.01,Medium,High
6454,Course_6454,Programming,47,573,83.86,Udemy,192.49,4.82,110296.77,0.34,Medium,High
6455,Course_6455,Design,43,832,63.74,edX,59.12,4.78,49187.84,0.07,Medium,Moderate
6456,Course_6456,Design,90,2762,74.81,LinkedIn Learning,176.09,3.72,486360.58,0.06,Long,High
6457,Course_6457,Data Science,28,1822,85.8,LinkedIn Learning,147.43,4.43,268617.46,0.08,Medium,High
6458,Course_6458,AI,22,3174,52.25,Coursera,87.11,3.54,276487.14,0.03,Medium,Moderate
6459,Course_6459,Technology,24,3024,64.34,edX,71.77,3.86,217032.48,0.02,Medium,Moderate
6460,Course_6460,Marketing,10,3227,72.83,Udemy,56.72,3.26,183035.44,0.02,Short,High
6461,Course_6461,Finance,98,1910,57.9,LinkedIn Learning,109.73,4.52,209584.3,0.06,Long,Moderate
6462,Course_6462,Marketing,77,4881,69.76,edX,155.91,4.65,760996.71,0.03,Long,Moderate
6463,Course_6463,Finance,46,4211,90.98,LinkedIn Learning,146.44,4.94,616658.84,0.03,Medium,High
6464,Course_6464,Finance,17,2906,70.33,LinkedIn Learning,26.01,4.43,75585.06,0.01,Short,High
6465,Course_6465,Data Science,17,635,76.53,edX,62.33,3.02,39579.55,0.1,Short,High
6466,Course_6466,Office Tools,61,4680,69.38,Udemy,49.13,4.99,229928.4,0.01,Long,Moderate
6467,Course_6467,Office Tools,23,2713,90.49,edX,31.84,3.2,86381.92,0.01,Medium,High
6468,Course_6468,Programming,53,1093,79.22,Coursera,87.9,3.69,96074.7,0.08,Long,High
6469,Course_6469,Finance,37,2468,77.51,LinkedIn Learning,98.75,4.79,243715.0,0.04,Medium,High
6470,Course_6470,Design,12,3133,66.35,Coursera,182.18,3.69,570769.94,0.06,Short,Moderate
6471,Course_6471,Business,75,402,97.86,Udemy,137.59,4.35,55311.18,0.34,Long,High
6472,Course_6472,AI,90,4601,50.99,LinkedIn Learning,32.89,4.3,151326.89,0.01,Long,Moderate
6473,Course_6473,Marketing,14,3650,57.34,edX,99.66,3.74,363759.0,0.03,Short,Moderate
6474,Course_6474,AI,40,1163,66.53,Udemy,36.07,3.46,41949.41,0.03,Medium,Moderate
6475,Course_6475,Finance,89,3811,72.36,LinkedIn Learning,52.95,4.18,201792.45,0.01,Long,High
6476,Course_6476,Programming,25,2225,79.44,Udemy,135.08,3.51,300553.0,0.06,Medium,High
6477,Course_6477,Business,48,3087,77.19,edX,195.57,3.03,603724.59,0.06,Medium,High
